Data,Label
পরিচালক রে মন টা চাইতাছে লাথি মারিস্টুপিড একটা কাহীনী।,0
বালের নাটক. আমার দেখা সবচেয়ে জঘন্য একটা নাটক।এমন নাটক তৈরী করুন যেটা দেখে আমরা কিছু শিখতে পারি।,0
জাতীয় না ছরি ইন্টারনেশন্যাল মানের ফালতু নাটক.....,0
ফালতু ফালতু ফালতু,0
Totally ফালতু। বলার ভাষা নাই যে কি level এর ফালতু,0
আাবাল মার্কা নাটক ফালতু।,0
ফালতু একটা নাটক,0
ফালতু নাটকের জন্য জাতির কাছে ক্ষমা চাওয়া উচিত,0
ফালতু বললেও কম হবেপুরো সময়টাই নষ্টবিরক্তিকর স্ক্রিপ্ট+একটিং,0
সময় নষ্ট  এম বি নস্ট  ফালতু পরিচালকের  ফালতু নাটক,0
লাইফে মনে হয় এই প্রথম কোনো বাজে নাটক দেখলাম,0
অবাস্তব আর ফালতু কাহিনী। এরা এই অফিসে নিয়োগটাই পাইছে কেমনে? যতসব আবাল পরিচালক কোথাকার,0
পরিচালক ভাই আপনাকে বলছি এমন ফালতু নাটক করে সমাজের ছেলে মেয়েদের খারাপ করবেন না।,0
এ রকম বাজে গল্প আর সস্তা গল্পে নাটক বিরক্তকর।,0
বালের নাটক।এমন উদ্ভট নাটক করে কোন পরিচালক 🤬🤬,0
নাটকের নাম দেয়া উচিত ছিল "ফালতু ক্রাশ ",0
এরকম বিচিত্র রকমের থার্ড ক্লাস ফালতু স্ক্রিপ্ট একটা মানুষের মাথায় কিভাবে আসতে পারে?????  এরা খায় কি!!!!! মন্ডায় চায় ......,0
নাটক দেখার শুরুতে কমেন্ট বক্সে আসলাম কিন্তু এ কি? সবাই তো বলছে ফালতু একটা নাটক।যতোটুকুই দেখেছি তাইলে আর  না দেখেই ফেরত যাচ্ছি। দু:খিত নাটক নির্মাতা ভাই। আপনার দুই পয়সা লাভের ভাগিদার হতে পারলাম না,0
